date,MKT,RF,Fund_A,Fund_B
2016-07-05,-0.0084,0.0,-0.007684464403527922,-0.033647305270624914
2016-07-06,0.0062,0.0,0.0012954785779459156,-0.0021688187614917493
2016-07-07,0.0002,0.0,0.0015083081252134551,0.008321036572755413
2016-07-08,0.0159,0.0,0.00602621457800399,0.021433553332863883
2016-07-11,0.0042,0.0,-0.0012078183541440741,0.01618011614898133
2016-07-12,0.0075,0.0,0.004702566176863878,0.024524698575918928
2016-07-13,-0.0004,0.0,0.0016158559916903132,-0.0005340187783083133
2016-07-14,0.0051,0.0,0.009866948341638407,-0.0036109988525673776
2016-07-15,-0.0005,0.0,0.002849503405734189,0.01426298825336765
2016-07-18,0.0024,0.0,0.0017255454089288745,0.007392652026321052
2016-07-19,-0.0022,0.0,-0.007029360042479702,-0.003093847375469949
2016-07-20,0.0048,0.0,-0.001311088316318061,0.012357103393140993
2016-07-21,-0.0038,0.0,0.0024127306445894075,-0.01746498287667364
2016-07-22,0.0048,0.0,0.002100813621903508,0.022215376059668654
2016-07-25,-0.0027,0.0,-0.004027302930533754,-0.01121943687639108
2016-07-26,0.0013,0.0,0.00335115084996077,0.009176412741261842
2016-07-27,-0.0014000000000000002,0.0,-0.0012157835788309916,0.002360805288596146
2016-07-28,0.0019,0.0,0.004014047685284038,0.007643302516495731
2016-07-29,0.0017000000000000001,0.0,0.0027784036691730933,-0.0017807525384171624
2016-08-01,-0.0016,0.0,0.003949060983972243,-0.015237425617399204
2016-08-02,-0.006999999999999999,0.0,0.0033738403764863685,-0.013124571517910119
2016-08-03,0.0045000000000000005,0.0,0.00025552422211632926,0.014530681976249996
2016-08-04,0.0005,0.0,0.007598625158820531,-0.01310569413752935
2016-08-05,0.0092,0.0,-0.004282227692252611,0.0006290365262129425
2016-08-08,-0.0006,0.0,0.004776383590385968,-0.0050977268580143405
2016-08-09,0.0005,0.0,-0.008676633705781225,-0.005569838603033214
2016-08-10,-0.0029,0.0,-0.0019354309141024646,-0.012617827467806982
2016-08-11,0.0054,0.0,-0.0020170671470302725,0.01226190344226477
2016-08-12,-0.0006,0.0,-0.003420840318356882,-0.01857231362510413
2016-08-15,0.0038,0.0,0.012434584692344526,0.004608229812717265
2016-08-16,-0.005699999999999999,0.0,-0.005787627408440743,-0.007264075722241208
2016-08-17,0.0012,0.0,0.011218929930017848,0.0011744791254112825
2016-08-18,0.0032,0.0,0.007383420373081359,-0.011625127428680423
2016-08-19,-0.0011,0.0,-0.00493029815248858,0.014730515063254056
2016-08-22,-0.0002,0.0,-0.004140341341624549,-0.0073692744749099285
2016-08-23,0.0026,0.0,0.006604314100536272,0.0014683037384643038
2016-08-24,-0.0055000000000000005,0.0,-0.0011273893680970168,-0.012836680124974003
2016-08-25,-0.0008,0.0,0.006230725047097036,-0.014234457083918411
2016-08-26,-0.0015,0.0,-0.009100954431295214,0.006503322568531881
2016-08-29,0.0053,0.0,0.01784550910387188,0.012538042800993791
2016-08-30,-0.0014000000000000002,0.0,-0.0035162891513342417,-0.011090042335087529
2016-08-31,-0.0024,0.0,-0.0033501581191637737,-0.017339489718812336
2016-09-01,0.0003,0.0,0.0009550231608293311,0.013461767432077668
2016-09-02,0.0053,0.0,-0.0005831380524292332,0.009015091609185217
2016-09-06,0.0027,0.0,-0.0005658347452807324,-0.0027218813252067615
2016-09-07,0.0009,0.0,-0.0006785599452918908,0.021521329013174405
2016-09-08,-0.0018,0.0,-0.003038309072483134,0.0022065904822413662
2016-09-09,-0.0246,0.0,-0.015780078903255335,-0.0403464108906291
2016-09-12,0.0144,0.0,0.013324000234858196,0.007426579091564831
2016-09-13,-0.0148,0.0,-0.010327907177649387,-0.016681827423580386
2016-09-14,-0.0008,0.0,-0.0014194252700243527,-0.004497971463630821
2016-09-15,0.010700000000000001,0.0,0.005417088668051825,0.023112421704680024
2016-09-16,-0.0036,0.0,0.002243594135527216,-0.005119889776425812
2016-09-19,0.0005,0.0,0.002978776730447232,-0.012855271155319993
2016-09-20,-0.0001,0.0,0.00507522456425024,-0.009700054004689934
2016-09-21,0.011200000000000002,0.0,0.016413834938512555,0.013912653869184558
2016-09-22,0.006999999999999999,0.0,0.004645043431432509,0.01775320728226716
2016-09-23,-0.0059,0.0,-0.007361036647237772,-0.0030544918248110705
2016-09-26,-0.0088,0.0,-0.0066084383052328,-0.025814005639667494
2016-09-27,0.0064,0.0,0.0016669764371816478,0.006763378787922507
2016-09-28,0.005600000000000001,0.0,0.015341829660045608,0.0031084602794360624
2016-09-29,-0.0098,0.0,-0.015510783568573872,-0.0084226624139212
2016-09-30,0.0088,0.0,0.0011813713678724821,0.02015601657040591
2016-10-03,-0.0026,0.0,-0.003058569857329857,-0.007163228577686488
2016-10-04,-0.0045000000000000005,0.0,-0.004007952305272686,-0.0004197565606688389
2016-10-05,0.0058,0.0,0.010395368669771683,0.015175347452108877
2016-10-06,-0.0006,0.0,0.006738320519207657,-0.004381054645820543
2016-10-07,-0.0038,0.0,-0.001640577106433398,-0.0033936318144896335
2016-10-10,0.0052,0.0,0.010134137586759807,0.0017408437027864616
2016-10-11,-0.013000000000000001,0.0,-0.0053262622327371785,-0.011261264668211793
2016-10-12,0.0006,0.0,0.005903570370628373,-0.0009165339461703906
2016-10-13,-0.0040999999999999995,0.0,-0.005232042570828202,0.004729613501360159
2016-10-14,0.0001,0.0,-0.0029104655501584367,-0.008393978152458936
2016-10-17,-0.0029,0.0,0.01045142696579893,-0.004411576340266336
2016-10-18,0.006,0.0,0.006502448746705839,0.01352237775391581
2016-10-19,0.0024,0.0,-0.003225521154886661,0.01461275798954137
2016-10-20,-0.0016,0.0,-0.00038229539270452303,-0.014198462376323533
2016-10-21,0.0002,0.0,0.0032224284935299676,0.002634444220008063
2016-10-24,0.0054,0.0,0.005725369233169106,-0.0008729581042214536
2016-10-25,-0.0046,0.0,-0.010684144862980468,-0.009388998658649455
2016-10-26,-0.0023,0.0,-0.007442237613240648,0.012770802963056906
2016-10-27,-0.0032,0.0,-0.010390444203896326,-0.01903138903679568
2016-10-28,-0.0029,0.0,-0.0012600642492688954,-0.007265671021230555
2016-10-31,0.0002,0.0,0.0028668276293469493,-0.016129035510968653
2016-11-01,-0.0068000000000000005,0.0,-0.0068571413690481295,-0.022175565656612405
2016-11-02,-0.0073,0.0,-0.008859252006913235,-0.014872227307280803
2016-11-03,-0.004,0.0,-0.004386460271099766,-0.0026954133371438396
2016-11-04,-0.0012,0.0,-0.01031493648960523,0.021741454081727687
2016-11-07,0.022400000000000003,0.0,0.012486187420300615,0.03543251251255978
2016-11-08,0.004,0.0,0.0008109432722378923,-0.007230578656376041
2016-11-09,0.014499999999999999,0.0,0.009247390023431293,0.017956365012860086
2016-11-10,0.0032,0.0,-0.0009854152963370806,-0.00942682330573589
2016-11-11,0.0018,0.0,-0.004888901401580829,-0.0019597086257168396
2016-11-14,0.002,0.0,-0.0022964802447168267,0.002459589810785424
2016-11-15,0.008,0.0,0.0063892863070791955,0.027567567168168883
2016-11-16,-0.0012,0.0,-0.004127466834794742,0.004752848606043577
2016-11-17,0.005600000000000001,0.0,-0.004255255393502055,0.0050702410258295725
2016-11-18,-0.0016,0.0,0.0016628317302886644,-0.0034041496901215237
2016-11-21,0.0077,0.0,0.008308238934901131,0.02245463957582327
2016-11-22,0.0031,0.0,0.007448584581789817,-0.0009761789723362214
2016-11-23,0.0015,0.0,0.002022629558260241,0.008457098452555321
2016-11-25,0.004,0.0,-0.0013009217665912506,-0.007951287470288386
2016-11-28,-0.0064,0.0,-0.004821663244108739,-0.0040355433172754125
2016-11-29,0.0012,0.0,0.0017233771660079603,0.030492849050876823
2016-11-30,-0.0025,0.0,-0.0034207825883390696,-0.0008446579044804315
2016-12-01,-0.0036,0.0,0.0014797440831262705,-0.019973462862664985
2016-12-02,0.0,0.0,0.004224697905693365,0.014771105063855422
2016-12-05,0.0075,0.0,0.007747208672013724,0.0021774562569750935
2016-12-06,0.004699999999999999,0.0,0.010819166761594862,0.010445576998219405
2016-12-07,0.0126,0.0,0.0013577336655954458,0.005166269000558912
2016-12-08,0.0036,0.0,-0.006658068654453903,-0.005410863466348231
2016-12-09,0.0046,0.0,0.010427596036287647,0.018281859287184926
2016-12-12,-0.003,0.0,-0.010390322615020556,0.004878249534074094
2016-12-13,0.006,0.0,0.0118859993125028,0.010120589322638488
2016-12-14,-0.008199999999999999,0.0,-0.0061881768240616844,0.0029744028458791143
2016-12-15,0.0046,0.0,0.01078747543436646,0.017060555590510923
2016-12-16,-0.0022,0.0,0.004547530171874481,0.0021474928508711444
2016-12-19,0.0022,0.0,-0.0009238730599485131,-0.018106969729881434
2016-12-20,0.0044,0.0,-7.726280742291394e-06,0.03215002123804238
2016-12-21,-0.0024,0.0,0.005015499667530347,-0.005849674492315203
2016-12-22,-0.003,0.0,0.0008192615109621614,-0.007878555327773906
2016-12-23,0.0019,0.0,-0.00017777340503865127,-0.006560506240559893
2016-12-27,0.0027,0.0,0.0025619717182992223,-0.0017147266100117405
2016-12-28,-0.0087,0.0,-0.005450728833082213,-0.01498004873077164
2016-12-29,-0.0004,0.0,0.008694041658078133,0.009088199636266113
2016-12-30,-0.0052,0.0,-0.0029161855317565424,0.009542818378786393
2017-01-03,0.0083,0.0,0.005781443026083596,0.025410322218965196
2017-01-04,0.0079,0.0,0.0025660840167458423,0.007310697331525737
2017-01-05,-0.0021,0.0,-0.005844199591229608,0.006089680533407934
2017-01-06,0.0029,0.0,0.0035410234935943667,-0.004256361178471989
2017-01-09,-0.0037,0.0,0.005192562138267636,-0.0076252401238003885
2017-01-10,0.0016,0.0,-0.0017167375201868687,-0.00406368675375232
2017-01-11,0.0031,0.0,0.010755435196464222,-0.0027593001229604588
2017-01-12,-0.003,0.0,0.0033602730636704374,-0.008949431409582544
2017-01-13,0.0029,0.0,0.0028087154651917612,0.006170843299603934
2017-01-17,-0.0049,0.0,1.0352660722867842e-05,0.004191198335071328
2017-01-18,0.0024,0.0,0.003202465201855572,0.0035523439889940675
2017-01-19,-0.0038,0.0,-0.0023351435782901545,-0.003482679790626603
2017-01-20,0.0033,0.0,-0.001262914836059714,-0.003175845492809323
2017-01-23,-0.0029,0.0,0.0060561699258680135,-1.4772116013805903e-05
2017-01-24,0.008199999999999999,0.0,0.005785978715197879,0.021637476428150716
2017-01-25,0.0084,0.0,0.005523154977614004,0.005041995427252048
2017-01-26,-0.001,0.0,-0.0017929427007954107,-0.008167179104277476
2017-01-27,-0.0012,0.0,0.0006158101442419159,0.009886012883323157
2017-01-30,-0.0068000000000000005,0.0,-0.004300969652402589,-0.008266365999635181
2017-01-31,0.0,0.0,0.0028594264114979017,0.005105228707043272
2017-02-01,0.0003,0.0,-0.001381800078171579,-0.012967054723738736
2017-02-02,-0.0002,0.0,0.006750374878270995,-0.0076107487570684475
2017-02-03,0.008199999999999999,0.0,0.008711600526741447,0.00064891427522803
2017-02-06,-0.0027,0.0,-0.012345780981023704,0.008595399995768334
2017-02-07,0.0,0.0,0.0026676373962912976,0.008911578731547545
2017-02-08,0.0007000000000000001,0.0,-0.0006222109004567573,-0.00438172999332773
2017-02-09,0.0070999999999999995,0.0,0.0037931534956238944,-0.002331963993121869
2017-02-10,0.0037,0.0,-0.00323009546793676,-0.011721993407137664
2017-02-13,0.0049,0.0,-0.00039086340729806894,0.003644385759795304
2017-02-14,0.0045000000000000005,0.0,0.004882077198332881,0.006940503538539413
2017-02-15,0.0053,0.0,0.009618332339474983,-0.0020138336139626407
2017-02-16,-0.0016,0.0,0.0003832913293858511,-0.0002122754104838826
2017-02-17,0.002,0.0,0.005155516622539809,-0.0013038680105884838
2017-02-21,0.006,0.0,0.003875919253435248,0.010958565449817107
2017-02-22,-0.0015,0.0,0.0015996550521326547,0.0003258473897992998
2017-02-23,-0.0012,0.0,-0.0003416341246586502,0.013084554905712188
2017-02-24,0.0015,0.0,0.003403343975632603,0.000440280800519572
2017-02-27,0.0021,0.0,0.004979725542108731,0.01388244565319574
2017-02-28,-0.0042,0.0,0.0006558518765737938,-0.0013186485225330216
2017-03-01,0.0147,0.0,0.009346238663183725,0.01593628987224236
2017-03-02,-0.0069,0.0,-0.009083806875186798,-0.013299925029878503
2017-03-03,0.0008,0.0,-0.007332418326328555,0.002821057617033552
2017-03-06,-0.0037,0.0,0.001437655033686979,0.020156968943327722
2017-03-07,-0.0034999999999999996,0.0,-0.00940074409613195,-0.007450588325795353
2017-03-08,-0.0019,0.0,-0.00024814007927483246,-0.0007612887895256234
2017-03-09,0.0005,0.0,-0.0014337751797457014,0.009953956300512014
2017-03-10,0.0034000000000000002,0.0,0.0001453255965327459,0.003573039298504072
2017-03-13,0.0013,0.0,0.009384576889379779,-0.0028616491241153725
2017-03-14,-0.0036,0.0,-0.005325480918676416,-0.014252515548673772
2017-03-15,0.0086,0.0,0.0015910994748107336,0.014492122745597967
2017-03-16,-0.0007000000000000001,0.0,-0.003930598087694238,-0.010614478984936867
2017-03-17,-0.0008,0.0,-0.00016602041854392886,-0.003943933755734242
2017-03-20,-0.0025,0.0,-0.0036091696798460113,-0.0023122297157087543
2017-03-21,-0.0149,0.0,-0.008300701008399835,-0.017737662719748186
2017-03-22,0.0016,0.0,0.003482974926297572,0.012899408305060357
2017-03-23,-0.0003,0.0,-0.0010192713084815476,-0.011831261535858093
2017-03-24,-0.0005,0.0,-0.0013665049358925782,-0.002167479900822806
2017-03-27,-0.0005,0.0,-0.009183314887056362,-0.0030248857845264067
2017-03-28,0.0073,0.0,0.009517030732321151,0.0033977224086025925
2017-03-29,0.0018,0.0,0.001420441489646482,-0.005435455914093048
2017-03-30,0.0036,0.0,0.004627741858573946,0.005698096696327882
2017-03-31,-0.0016,0.0,-0.007926457991953675,0.015022804257774292
2017-04-03,-0.0028000000000000004,0.0,-0.0029162368396002275,-0.004532762028732429
2017-04-04,0.0005,0.0,-0.004085312914839481,-0.007332449924115342
2017-04-05,-0.0044,0.0,0.006555279436822917,0.00898781510775919
2017-04-06,0.0031,0.0,0.0003849143564805847,0.01388825398693748
2017-04-07,-0.0008,0.0,-0.007233220091728717,0.01795855651852363
2017-04-10,0.0008,0.0,0.0015029461364255568,-0.0020122246675780015
2017-04-11,-0.0005,0.0,0.003915188592938088,0.0016585329486393575
2017-04-12,-0.0049,0.0,-0.008685199362872034,-0.006591485891659212
2017-04-13,-0.0075,0.0,-0.0026731841538793185,-0.0085298873958135
2017-04-17,0.0089,0.0,0.003604907010821499,0.007015439160569944
2017-04-18,-0.0025,0.0,-0.0052727293493920364,-0.0342586945436422
2017-04-19,-0.0008,0.0,-0.005427972622578054,-0.0067595050700626136
2017-04-20,0.0083,0.0,0.008869551527492301,0.021796265603415473
2017-04-21,-0.0028000000000000004,0.0,-0.008551203264583633,-0.00611298462466371
2017-04-24,0.0118,0.0,0.010866054515815887,0.005212048232450308
2017-04-25,0.0066,0.0,0.0013637257884876867,0.0024238083157919824
2017-04-26,0.0004,0.0,0.0007872583702905887,0.003975714237219819
2017-04-27,0.0005,0.0,0.004253550827853388,-0.009386054617397804
2017-04-28,-0.003,0.0,-0.011458150370386975,0.00493009922813552
2017-05-01,0.0021,0.0,0.0015642168539306601,0.009960884132356202
2017-05-02,0.0003,0.0,-0.0074354265535122,0.004358661268010034
2017-05-03,-0.0019,0.0,-0.008201316937471177,-0.010147600485051922
2017-05-04,0.0002,0.0,0.001969650886348596,-0.008777545001394934
2017-05-05,0.0046,0.0,0.009816963077934674,-0.003429618829452228
2017-05-08,-0.0004,0.0,0.0012276980139373206,-0.007898493253760373
2017-05-09,-0.0005,0.0,-0.00037199546840181865,-0.004285820687633801
2017-05-10,0.002,0.0,-0.0019263062103562307,0.014206758943918318
2017-05-11,-0.0025,0.0,0.004398631061968491,0.0015243912900153294
2017-05-12,-0.0018,0.0,-0.008083604395915675,-0.01273254495556546
2017-05-15,0.0053,0.0,0.0009756882486072842,0.019619029605056456
2017-05-16,-0.0003,0.0,0.003951708610906269,-0.005050925211249277
2017-05-17,-0.0197,0.0,-0.007575856202767303,-0.029873705624917223
2017-05-18,0.004,0.0,0.0016807930511924208,0.0069118969522762135
2017-05-19,0.006999999999999999,0.0,0.0009710287638809859,0.006121948942678767
2017-05-22,0.005600000000000001,0.0,-0.0005914597765733645,0.01565339321541102
2017-05-23,0.0018,0.0,0.009382680629041068,0.004243358327695304
2017-05-24,0.0024,0.0,-0.0033886310944484807,-0.009636807328159944
2017-05-25,0.0042,0.0,0.0014839814942737937,0.00781348856478039
2017-05-26,0.0006,0.0,0.0027545819116044975,-0.003907698523891214
2017-05-30,-0.0019,0.0,-0.005583987412082773,-0.001700077889371886
2017-05-31,-0.0002,0.0,0.002115088302809355,0.006207441523110079
2017-06-01,0.009399999999999999,0.0,0.012865837284829922,0.006821320939110346
2017-06-02,0.0034999999999999996,0.0,-0.004592447602360034,-0.015235930576987688
2017-06-05,-0.0017000000000000001,0.0,-0.007534259273088973,-0.008570219490624725
2017-06-06,-0.0028000000000000004,0.0,-0.004067904935770916,0.014406055295734476
2017-06-07,0.0015,0.0,-0.0028047701101354635,-0.00541600584008299
2017-06-08,0.0018,0.0,-0.002469747655046905,0.007907650424936727
2017-06-09,-0.0012,0.0,0.008332410257554176,0.0027913048658423723
2017-06-12,-0.0012,0.0,0.0022724172556893678,0.012349822782472826
2017-06-13,0.0055000000000000005,0.0,0.009562015651062857,0.027846665741807483
2017-06-14,-0.0017000000000000001,0.0,-0.004561234829395138,0.0026396085173938863
2017-06-15,-0.003,0.0,0.0023877582437746075,0.0033261597257334373
2017-06-16,-0.0004,0.0,-9.86996651067214e-05,-0.003432301276229122
2017-06-19,0.0086,0.0,0.0023698669810060576,0.007578245648364329
2017-06-20,-0.0073,0.0,-0.007118486606781999,-0.010231866087153731
2017-06-21,-0.0007000000000000001,0.0,-0.0016389410684804055,-0.013620385660398578
2017-06-22,0.0002,0.0,0.0028053519310452073,0.005448330813419156
2017-06-23,0.0024,0.0,-0.0032822186363468822,0.010134153485362847
2017-06-26,0.0004,0.0,0.0010275093219756942,0.011046243562321275
2017-06-27,-0.0085,0.0,-0.007791811261447115,-0.02645262516015412
2017-06-28,0.0101,0.0,0.00598928130338732,-0.007500967077715033
2017-06-29,-0.0083,0.0,-0.005759164730338176,-0.012017503584717742
2017-06-30,0.0014000000000000002,0.0,-0.005847500177780369,0.009302147609385919
2017-07-03,0.0023,0.0,0.005546995941140011,-0.0032697798555227702
2017-07-05,0.0012,0.0,0.0004715980348968281,-0.008491911987958366
2017-07-06,-0.0095,0.0,-0.008712905381358431,-0.009019870877905626
2017-07-07,0.0069,0.0,0.007739995723241507,0.018811110471011906
2017-07-10,0.0005,0.0,0.0010838964235436446,-0.010943919213217766
2017-07-11,0.0,0.0,0.0028728348848925185,-0.0052916976216376204
2017-07-12,0.0072,0.0,0.005929312189407831,0.012717750546880027
2017-07-13,0.0017000000000000001,0.0,0.0007641117207751232,-0.009797045453350648
2017-07-14,0.0042,0.0,-0.004080400188420661,-0.006120194759755472
2017-07-17,0.0,0.0,-0.0006224792617763827,0.00818425999114848
2017-07-18,0.0004,0.0,0.0029176403419401073,-0.01283554526012502
2017-07-19,0.0059,0.0,0.001324124652659635,0.012059524984654608
2017-07-20,-0.0001,0.0,-0.0013391949570582425,-0.005990626920282423
2017-07-21,-0.0008,0.0,0.000377484859172626,-0.002554851562669267
2017-07-24,-0.0003,0.0,-0.004473957962593467,-0.006796161593753759
2017-07-25,0.0038,0.0,0.012529319949514237,0.009761662377092781
2017-07-26,-0.0006,0.0,0.009528427441930231,0.004384814760908644
2017-07-27,-0.0014000000000000002,0.0,-0.005756527340139434,-0.011926265379536751
2017-07-28,-0.0017000000000000001,0.0,-0.003251449983143941,-0.0007559843642445103
2017-07-31,-0.0011,0.0,0.0016172837489804815,0.012641170937297224
2017-08-01,0.0024,0.0,-0.0027432176972105532,-0.01873525917334855
2017-08-02,-0.0008,0.0,0.004987464948873191,0.016661077267911446
2017-08-03,-0.0021,0.0,0.005412082333513153,-0.0027072598200682963
2017-08-04,0.0025,0.0,0.008211530229974989,-0.007850675018223638
2017-08-07,0.0016,0.0,0.008929555417390152,0.012369535250038158
2017-08-08,-0.0023,0.0,-0.004693741061195416,-0.0106239804176602
2017-08-09,-0.0014000000000000002,0.0,-0.00539857546733509,0.004718926061127786
2017-08-10,-0.0149,0.0,-0.0086693439235021,-0.03280375775993783
2017-08-11,0.0019,0.0,0.003991282382522915,0.006544488350081718
2017-08-14,0.0103,0.0,0.011549052282588759,0.006712132347601483
2017-08-15,-0.0011,0.0,0.00031559844668848085,0.013068138628462239
2017-08-16,0.0018,0.0,0.006770080728291869,-0.0010542022424558746
2017-08-17,-0.016,0.0,-0.01023659827464913,-0.022593908043540868
2017-08-18,-0.0015,0.0,0.0009879162397131384,-0.0006265869891933042
2017-08-21,0.0006,0.0,0.004944933955939178,-0.005992221969951286
2017-08-22,0.010700000000000001,0.0,-0.006625789490076135,0.02591361866170256
2017-08-23,-0.0032,0.0,-0.005811775949378702,-0.005556996478336318
2017-08-24,-0.0015,0.0,-0.003920109249971019,0.0027241673603789884
2017-08-25,0.0018,0.0,0.006253292197234398,0.014209084793993645
2017-08-28,0.0008,0.0,0.003262210062236195,-0.006593395506450433
2017-08-29,0.001,0.0,0.00653490603590829,0.0036083972447967048
2017-08-30,0.0053,0.0,0.0019843361805297697,0.001146275824592203
2017-08-31,0.0062,0.0,0.001647797064122507,0.011037380737188527
2017-09-01,0.0028000000000000004,0.0,0.0015463712817880152,-9.387453362708293e-05
2017-09-05,-0.008,0.0,-0.0005451038085553779,-0.011384559086787038
2017-09-06,0.0028000000000000004,0.0,0.004573586619659606,0.019488980940854037
2017-09-07,-0.0007000000000000001,0.0,-0.0034907764449077948,-0.005457193996448397
2017-09-08,-0.0017000000000000001,0.0,-0.0031236642260369547,-0.004412383056228734
2017-09-11,0.010700000000000001,0.0,0.010400250135936618,0.017203586646262762
2017-09-12,0.0042,0.0,0.0037215812650999275,0.008412524264263614
2017-09-13,0.001,0.0,-0.011569100223531154,0.005568391831127416
2017-09-14,-0.0013,0.0,0.0002770670070654758,-0.001805896572818198
2017-09-15,0.0019,0.0,-0.0018319455226918505,-0.006677243877359543
2017-09-18,0.0024,0.0,0.007400509863083773,0.01627900657667853
2017-09-19,0.0015,0.0,0.006733395555900135,0.011851468008689846
2017-09-20,0.0015,0.0,0.005204482471938922,0.011866898002909318
2017-09-21,-0.0028000000000000004,0.0,-0.009745811300269054,0.0014532514138368884
2017-09-22,0.0013,0.0,-0.0027843350140315634,0.008991958722416808
2017-09-25,-0.0026,0.0,-0.00044941704432702916,-0.0035385108671569347
2017-09-26,0.0006,0.0,-0.007141903557247669,0.00767212901944405
2017-09-27,0.0063,0.0,0.002478238501263937,0.017604878715081013
2017-09-28,0.0013,0.0,0.00016093000613704573,0.009218572519572027
2017-09-29,0.0034999999999999996,0.0,0.002487929763697958,0.0017521421370960424
2017-10-02,0.005,0.0,0.0024857650812925673,0.0029287787846051724
2017-10-03,0.0026,0.0,-0.0026184316998045776,0.006499010233443875
2017-10-04,0.0005,0.0,-0.002922474358636761,-0.01175922905840837
2017-10-05,0.0055000000000000005,0.0,0.007141744005702145,-0.01097697409566567
2017-10-06,-0.0008,0.0,0.004981123315653993,0.01392116583589509
2017-10-09,-0.0023,0.0,-0.003835987385037373,-0.0026932798730832054
2017-10-10,0.0024,0.0,-0.0005838400328226807,0.0016195184340310922
2017-10-11,0.0016,0.0,0.009388137381237333,0.008775115872952887
2017-10-12,-0.0018,0.0,0.008164608988238061,-0.020123107738538128
2017-10-13,0.0004,0.0,-0.0005867362071724516,0.00496604089352462
2017-10-16,0.0017000000000000001,0.0,-0.002339033380473447,-0.0007193088815956564
2017-10-17,0.0001,0.0,0.007110192679571766,0.009319359400981537
2017-10-18,0.0014000000000000002,0.0,-0.0008382844907840485,0.018583454732400785
2017-10-19,0.0002,0.0,-0.012950519090617684,0.010093235010269284
2017-10-20,0.005699999999999999,0.0,0.0030967355329125524,0.007089048243039616
2017-10-23,-0.0045000000000000005,0.0,-0.008599616457573641,-0.0037009393971904475
2017-10-24,0.002,0.0,0.003501568344354367,0.003282714171049176
2017-10-25,-0.005,0.0,0.003840682221818596,-0.006751828849884597
2017-10-26,0.002,0.0,-0.0031489040744081156,0.011893205651281397
2017-10-27,0.008199999999999999,0.0,0.0014086986430555987,0.016549323230896733
2017-10-30,-0.0046,0.0,-0.005084778303457684,-0.008820588634571
2017-10-31,0.0023,0.0,-0.004467632387186804,0.024284769141442866
2017-11-01,0.0005,0.0,-0.004771020090556537,0.0013691634935502615
2017-11-02,0.0006,0.0,0.000823017704197294,-0.008583473567619586
2017-11-03,0.003,0.0,0.011501109155689566,0.004763537347725173
2017-11-06,0.0006,0.0,0.0006713802685044322,-0.0074878764551541644
2017-11-07,-0.002,0.0,-0.0037043775969049122,-0.02038544085222225
2017-11-08,0.0012,0.0,-0.0028309743516988974,-0.012203232264284061
2017-11-09,-0.0040999999999999995,0.0,-0.007590828481561493,-0.02123212923924999
2017-11-10,0.0001,0.0,0.0007146602836837308,-0.0012439067444742732
2017-11-13,0.0009,0.0,-0.004453013072639297,-0.01662021105960739
2017-11-14,-0.0022,0.0,0.0003371902302688977,-0.007637553950086234
2017-11-15,-0.0052,0.0,-0.0012417491480842138,-0.0234223681630586
2017-11-16,0.0101,0.0,0.009620592338065089,0.01728939525364454
2017-11-17,-0.0014000000000000002,0.0,-0.0054695500232186415,-0.009702436249006026
2017-11-20,0.0021,0.0,0.0019679327889452077,0.007630923958734637
2017-11-21,0.0067,0.0,-0.0007074952676011407,0.022218371255171315
2017-11-22,-0.0005,0.0,0.0022477271625160355,0.0061468007338336995
2017-11-24,0.0021,0.0,0.0008180031997896878,-0.0027805051424184503
2017-11-27,-0.0006,0.0,-0.004360406185681936,0.0023870824580898157
2017-11-28,0.0106,0.0,0.0008696421695748441,0.0022205562649948597
2017-11-29,0.0002,0.0,0.0012906532760709882,-0.016946303048804148
2017-11-30,0.008199999999999999,0.0,-0.001260742731737586,0.013955171155449114
2017-12-01,-0.0022,0.0,-0.002599137982918379,-0.0176617069967957
2017-12-04,-0.0011,0.0,0.0013975066508950932,-0.0016126241577568675
2017-12-05,-0.0042,0.0,-0.004904130411177525,-0.000497772424012566
2017-12-06,-0.0009,0.0,0.004434301902178891,0.015836773536616847
2017-12-07,0.0042,0.0,0.001575331602736161,0.016445512903724143
2017-12-08,0.0051,0.0,0.0054507099092216535,0.02335922311832529
2017-12-11,0.0027,0.0,0.0018540771058187537,-0.007842470597966444
2017-12-12,0.0007000000000000001,0.0,-0.010856928479760847,0.005430154273083229
2017-12-13,0.0002,0.0,-0.0010861425876749148,-0.01246716553690914
2017-12-14,-0.004699999999999999,0.0,-0.002245520390002583,-0.006129988149622975
2017-12-15,0.0092,0.0,0.011727615355473153,0.008228951721737016
2017-12-18,0.0066,0.0,0.0013217037265964597,0.023946731480925514
2017-12-19,-0.003,0.0,0.003066966378965685,0.00182537087456759
2017-12-20,0.0001,0.0,0.0019258428165958106,-0.011685597665850657
2017-12-21,0.0024,0.0,0.004195356548395474,0.02447084895532118
2017-12-22,-0.0007000000000000001,0.0,-0.0032742782393226475,-0.0085189104553596
2017-12-26,-0.0007000000000000001,0.0,0.00328121202696155,-0.02202503886475098
2017-12-27,0.0005,0.0,0.007040757254085974,-0.007844180923610491
2017-12-28,0.0022,0.0,0.0012037667273686794,-0.00133606110744463
2017-12-29,-0.005699999999999999,0.0,-0.009885239171343043,-0.014651499484340115
2018-01-02,0.0085,0.0001,0.007137899848250052,0.025191621463683637
2018-01-03,0.0059,0.0001,0.0043675390017268705,-0.0026632107685509716
2018-01-04,0.0042,0.0001,0.0017073446539558955,-0.0016361963517390647
